name,created_at,download_count
openponk-DEMO-linux-nightly.zip,2026-09-22T07:48:28Z,0
openponk-DEMO-mac-arm-nightly.zip,2026-09-22T07:48:29Z,0
openponk-DEMO-mac-intel-nightly.zip,2026-09-22T07:48:28Z,0
openponk-DEMO-win-nightly.zip,2026-09-22T07:48:27Z,0
