name,created_at,download_count
openponk-DEMO-linux-nightly.zip,2025-05-05T14:12:37Z,0
openponk-DEMO-mac-intel-nightly.zip,2025-05-05T14:12:28Z,0
openponk-DEMO-mac-m1-nightly.zip,2025-05-05T14:12:28Z,1
openponk-DEMO-win-nightly.zip,2025-05-05T14:12:27Z,1
